obs,time,deployment,conductivity,SSP,Depth ,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4728',)",3748878510,11,3.574110031,1484.74386,37.53344291,3767111115,3767111252,3748878510,0,internal_timestamp,37.78699875,1539889710,33.64429855,0,8.859900475,1026.254296,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4729',)",3748878510,11,3.574130058,1484.745299,37.50763648,3767111115,3767111252,3748878510,0,internal_timestamp,37.76100159,1539889710,33.64400101,0,8.860500336,1026.25385,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4730',)",3748878510,11,3.574160099,1484.746888,37.48380867,3767111115,3767111252,3748878510,0,internal_timestamp,37.73699951,1539889710,33.64379883,0,8.861100197,1026.253488,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4731',)",3748878510,11,3.574199915,1484.748514,37.46196968,3767111115,3767111252,3748878510,0,internal_timestamp,37.71500015,1539889710,33.64360046,0,8.861700058,1026.253139,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4732',)",3748878510,11,3.574249983,1484.750556,37.43516173,3767111115,3767111252,3748878510,0,internal_timestamp,37.68799973,1539889710,33.64350128,0,8.862400055,1026.252828,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4733',)",3748878510,11,3.574300051,1484.752721,37.4162983,3767111115,3767111252,3748878510,0,internal_timestamp,37.66899872,1539889710,33.64339828,0,8.863100052,1026.252551,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4734',)",3748878510,11,3.574359894,1484.754762,37.38949032,3767111115,3767111252,3748878510,0,internal_timestamp,37.64199829,1539889710,33.6432991,0,8.863800049,1026.25224,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4735',)",3748878510,11,3.574399948,1484.757249,37.36765875,3767111115,3767111252,3748878510,0,internal_timestamp,37.61999893,1539889710,33.64289856,0,8.864700317,1026.251685,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4736',)",3748878510,11,3.574450016,1484.759382,37.33887179,3767111115,3767111252,3748878510,0,internal_timestamp,37.5909996,1539889710,33.64260101,0,8.86550045,1026.251194,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4737',)",3748878510,11,3.57449007,1484.761758,37.31802653,3767111115,3767111252,3748878510,0,internal_timestamp,37.56999969,1539889710,33.64239883,0,8.866299629,1026.250815,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4738',)",3748878510,11,3.574529886,1484.763448,37.2922105,3767111115,3767111252,3748878510,0,internal_timestamp,37.54399872,1539889710,33.64229965,0,8.866900444,1026.250524,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4739',)",3748878510,11,3.574559927,1484.764299,37.26838507,3767111115,3767111252,3748878510,0,internal_timestamp,37.52000046,1539889710,33.64210129,0,8.867300034,1026.250197,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4740',)",3748878510,11,3.574589968,1484.765367,37.24256504,3767111115,3767111252,3748878510,0,internal_timestamp,37.49399948,1539889710,33.64210129,0,8.867699623,1026.250016,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4741',)",3748878511,11,3.574599981,1484.766094,37.21874252,3767111115,3767111252,3748878511,0,internal_timestamp,37.47000122,1539889711,33.64179993,0,8.868100166,1026.249607,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4742',)",3748878511,11,3.574609995,1484.767482,37.19790168,3767111115,3767111252,3748878511,0,internal_timestamp,37.44900131,1539889711,33.64139938,0,8.868700027,1026.249104,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4743',)",3748878511,11,3.574650049,1484.769765,37.17110604,3767111115,3767111252,3748878511,0,internal_timestamp,37.42200089,1539889711,33.64089966,0,8.869600296,1026.248448,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4744',)",3748878511,11,3.574690104,1484.772786,37.1443115,3767111115,3767111252,3748878511,0,internal_timestamp,37.39500046,1539889711,33.64039993,0,8.870699883,1026.247761,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4745',)",3748878511,11,3.574739933,1484.775767,37.12248646,3767111115,3767111252,3748878511,0,internal_timestamp,37.3730011,1539889711,33.63980103,0,8.871800423,1026.247019,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4746',)",3748878511,11,3.574800015,1484.779347,37.09965996,3767111115,3767111252,3748878511,0,internal_timestamp,37.34999847,1539889711,33.63940048,0,8.873000145,1026.246413,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4747',)",3748878511,11,3.574860096,1484.781909,37.07484754,3767111115,3767111252,3748878511,0,internal_timestamp,37.32500076,1539889711,33.63909912,0,8.873900414,1026.245921,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4748',)",3748878511,11,3.574899912,1484.783973,37.05003354,3767111115,3767111252,3748878511,0,internal_timestamp,37.29999924,1539889711,33.63869858,0,8.874699593,1026.245368,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4749',)",3748878511,11,3.574919939,1484.786044,37.0252232,3767111115,3767111252,3748878511,0,internal_timestamp,37.27500153,1539889711,33.63830185,0,8.875499725,1026.244818,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4750',)",3748878511,11,3.574939966,1484.787675,37.00438565,3767111115,3767111252,3748878511,0,internal_timestamp,37.25400162,1539889711,33.63779831,0,8.876199722,1026.244218,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4751',)",3748878511,11,3.57494998,1484.78951,36.98056976,3767111115,3767111252,3748878511,0,internal_timestamp,37.22999954,1539889711,33.6371994,1,8.876999855,1026.243514,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4752',)",3748878511,11,3.574959993,1484.790957,36.95576447,3767111115,3767111252,3748878511,0,internal_timestamp,37.20500183,1539889711,33.63660049,0,8.877699852,1026.242821,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4753',)",3748878511,11,3.574980021,1484.792685,36.93293496,3767111115,3767111252,3748878511,0,internal_timestamp,37.18199921,1539889711,33.63619995,0,8.878399849,1026.242293,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4754',)",3748878511,11,3.575000048,1484.793826,36.91209047,3767111115,3767111252,3748878511,0,internal_timestamp,37.1609993,1539889711,33.63589859,0,8.878899574,1026.241883,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4755',)",3748878511,11,3.575010061,1484.794604,36.8912453,3767111115,3767111252,3748878511,0,internal_timestamp,37.13999939,1539889711,33.63560104,0,8.879300117,1026.241491,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4756',)",3748878511,11,3.575000048,1484.795155,36.86444366,3767111115,3767111252,3748878511,0,internal_timestamp,37.11299896,1539889711,33.6352005,0,8.879699707,1026.240992,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4757',)",3748878512,11,3.575000048,1484.795789,36.84260876,3767111115,3767111252,3748878512,0,internal_timestamp,37.0909996,1539889712,33.63479996,0,8.88010025,1026.240515,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4758',)",3748878512,11,3.575000048,1484.796527,36.81977844,3767111115,3767111252,3748878512,0,internal_timestamp,37.06800079,1539889712,33.6344986,0,8.88049984,1026.240111,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4759',)",3748878512,11,3.575010061,1484.797102,36.79396922,3767111115,3767111252,3748878512,0,internal_timestamp,37.04199982,1539889712,33.63410187,0,8.880900383,1026.239619,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4760',)",3748878512,11,3.575010061,1484.797824,36.77014628,3767111115,3767111252,3748878512,0,internal_timestamp,37.01800156,1539889712,33.63380051,0,8.881299973,1026.239211,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4761',)",3748878512,11,3.574980021,1484.797684,36.74632119,3767111115,3767111252,3748878512,0,internal_timestamp,36.99399948,1539889712,33.63339996,0,8.881500244,1026.238757,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4762',)",3748878512,11,3.574939966,1484.796877,36.71952328,3767111115,3767111252,3748878512,0,internal_timestamp,36.96699905,1539889712,33.63280106,1,8.88160038,1026.238149,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4763',)",3748878512,11,3.574889898,1484.796026,36.697686,3767111115,3767111252,3748878512,0,internal_timestamp,36.94499969,1539889712,33.63240051,0,8.88160038,1026.237735,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4764',)",3748878512,11,3.574840069,1484.794434,36.67584757,3767111115,3767111252,3748878512,0,internal_timestamp,36.92300034,1539889712,33.63199997,0,8.881400108,1026.237352,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4765',)",3748878512,11,3.574790001,1484.793072,36.65301987,3767111115,3767111252,3748878512,0,internal_timestamp,36.90000153,1539889712,33.63150024,0,8.881299973,1026.236872,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4766',)",3748878512,11,3.574719906,1484.79191,36.6272139,3767111115,3767111252,3748878512,0,internal_timestamp,36.87400055,1539889712,33.63090134,0,8.881299973,1026.236284,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4767',)",3748878512,11,3.574660063,1484.791759,36.60340651,3767111115,3767111252,3748878512,0,internal_timestamp,36.84999847,1539889712,33.62990189,0,8.881699562,1026.23533,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4768',)",3748878512,11,3.574609995,1484.793807,36.57863157,3767111115,3767111252,3748878512,0,internal_timestamp,36.82500076,1539889712,33.62829971,0,8.882900238,1026.233773,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4769',)",3748878512,11,3.574589968,1484.798361,36.55685885,3767111115,3767111252,3748878512,0,internal_timestamp,36.8030014,1539889712,33.62599945,0,8.885000229,1026.231542,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4770',)",3748878512,11,3.574609995,1484.805875,36.53509557,3767111115,3767111252,3748878512,0,internal_timestamp,36.78099823,1539889712,33.62340164,0,8.887999535,1026.228937,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4771',)",3748878512,11,3.574640036,1484.814236,36.51235068,3767111115,3767111252,3748878512,0,internal_timestamp,36.75799942,1539889712,33.62060165,0,8.891300201,1026.226122,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4772',)",3748878512,11,3.574690104,1484.822626,36.49158204,3767111115,3767111252,3748878512,0,internal_timestamp,36.73699951,1539889712,33.61809921,0,8.894499779,1026.223565,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4773',)",3748878513,11,3.574739933,1484.82933,36.46483647,3767111115,3767111252,3748878513,0,internal_timestamp,36.70999908,1539889713,33.61610031,0,8.897100449,1026.221469,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4774',)",3748878513,11,3.574779987,1484.835601,36.44205842,3767111115,3767111252,3748878513,0,internal_timestamp,36.68700027,1539889713,33.61429977,0,8.899499893,1026.219578,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4775',)",3748878513,11,3.574830055,1484.84252,36.42126939,3767111115,3767111252,3748878513,0,internal_timestamp,36.66600037,1539889713,33.61240005,0,8.902099609,1026.217586,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4776',)",3748878513,11,3.574909925,1484.850488,36.39650769,3767111115,3767111252,3748878513,0,internal_timestamp,36.64099884,1539889713,33.61050034,0,8.904999733,1026.215529,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('4777',)",3748878513,11,3.575000048,1484.859213,36.37274341,3767111115,3767111252,3748878513,0,internal_timestamp,36.61700058,1539889713,33.60860062,0,8.908100128,1026.213446,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4778',)",3748878513,11,3.575099945,1484.866615,36.3509504,3767111115,3767111252,3748878513,0,internal_timestamp,36.59500122,1539889713,33.60710144,0,8.910699844,1026.211763,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4779',)",3748878513,11,3.575150013,1484.87105,36.32813875,3767111115,3767111252,3748878513,0,internal_timestamp,36.5719986,1539889713,33.60620117,0,8.91230011,1026.210702,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4780',)",3748878513,11,3.575150013,1484.871308,36.30630239,3767111115,3767111252,3748878513,0,internal_timestamp,36.54999924,1539889713,33.60580063,0,8.912599564,1026.210241,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4781',)",3748878513,11,3.575129986,1484.870543,36.28147483,3767111115,3767111252,3748878513,0,internal_timestamp,36.52500153,1539889713,33.60580063,0,8.912500381,1026.210143,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4782',)",3748878513,11,3.575109959,1484.86919,36.25862487,3767111115,3767111252,3748878513,0,internal_timestamp,36.5019989,1539889713,33.60589981,0,8.912199974,1026.210162,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4783',)",3748878513,11,3.575119972,1484.86941,36.23380171,3767111115,3767111252,3748878513,0,internal_timestamp,36.47700119,1539889713,33.60580063,0,8.912400246,1026.209939,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4784',)",3748878513,11,3.575160027,1484.871013,36.21096507,3767111115,3767111252,3748878513,0,internal_timestamp,36.45399857,1539889713,33.60559845,0,8.913000107,1026.209582,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4785',)",3748878513,11,3.575190067,1484.873599,36.18814536,3767111115,3767111252,3748878513,0,internal_timestamp,36.43099976,1539889713,33.60499954,0,8.913999558,1026.208851,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4786',)",3748878513,11,3.575220108,1484.876338,36.16731702,3767111115,3767111252,3748878513,0,internal_timestamp,36.40999985,1539889713,33.60419846,0,8.915100098,1026.207955,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4787',)",3748878513,11,3.57524991,1484.878893,36.1425082,3767111115,3767111252,3748878513,0,internal_timestamp,36.38499832,1539889713,33.60359955,0,8.916099548,1026.207215,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4788',)",3748878513,11,3.575269938,1484.880758,36.12067116,3767111115,3767111252,3748878513,0,internal_timestamp,36.36299896,1539889713,33.60329819,0,8.916799545,1026.206768,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4789',)",3748878514,11,3.575289965,1484.881596,36.09585173,3767111115,3767111252,3748878514,0,internal_timestamp,36.33800125,1539889714,33.60309982,0,8.917200089,1026.206436,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4790',)",3748878514,11,3.575309992,1484.881972,36.07300719,3767111115,3767111252,3748878514,0,internal_timestamp,36.31499863,1539889714,33.60309982,0,8.91740036,1026.2063,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4791',)",3748878514,11,3.575309992,1484.881865,36.05116123,3767111115,3767111252,3748878514,0,internal_timestamp,36.29299927,1539889714,33.60300064,0,8.917499542,1026.206106,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4792',)",3748878514,11,3.575320005,1484.881934,36.03229043,3767111115,3767111252,3748878514,0,internal_timestamp,36.27399826,1539889714,33.60300064,0,8.917599678,1026.206004,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4793',)",3748878514,11,3.575320005,1484.882138,36.00647449,3767111115,3767111252,3748878514,0,internal_timestamp,36.2480011,1539889714,33.60290146,0,8.91779995,1026.205776,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4794',)",3748878514,11,3.575330019,1484.882246,35.98264284,3767111115,3767111252,3748878514,0,internal_timestamp,36.22399902,1539889714,33.60269928,0,8.918000221,1026.205477,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4795',)",3748878514,11,3.575340033,1484.883143,35.96179385,3767111115,3767111252,3748878514,0,internal_timestamp,36.20299912,1539889714,33.60250092,0,8.918399811,1026.205163,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4796',)",3748878514,11,3.575350046,1484.884776,35.94095477,3767111115,3767111252,3748878514,0,internal_timestamp,36.18199921,1539889714,33.60200119,0,8.919099808,1026.204565,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4797',)",3748878514,11,3.575370073,1484.887328,35.91615831,3767111115,3767111252,3748878514,0,internal_timestamp,36.1570015,1539889714,33.60110092,0,8.920200348,1026.203574,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4798',)",3748878514,11,3.575400114,1484.891134,35.893351,3767111115,3767111252,3748878514,0,internal_timestamp,36.13399887,1539889714,33.59999847,0,8.921699524,1026.20237,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4799',)",3748878514,11,3.575409889,1484.895296,35.86956405,3767111115,3767111252,3748878514,0,internal_timestamp,36.11000061,1539889714,33.59859848,0,8.923399925,1026.200897,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4800',)",3748878514,11,3.575419903,1484.898632,35.84775512,3767111115,3767111252,3748878514,0,internal_timestamp,36.08800125,1539889714,33.59740067,0,8.924799919,1026.199639,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4801',)",3748878514,11,3.57543993,1484.900737,35.82592984,3767111115,3767111252,3748878514,0,internal_timestamp,36.06600189,1539889714,33.59669876,0,8.925700188,1026.198848,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4802',)",3748878514,11,3.575459957,1484.901727,35.8030889,3767111115,3767111252,3748878514,0,internal_timestamp,36.04299927,1539889714,33.59659958,0,8.926099777,1026.198602,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4803',)",3748878514,11,3.575479984,1484.901351,35.77924542,3767111115,3767111252,3748878514,0,internal_timestamp,36.01900101,1539889714,33.59690094,0,8.925999641,1026.198744,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4804',)",3748878514,11,3.575500011,1484.901202,35.75440888,3767111115,3767111252,3748878514,0,internal_timestamp,35.99399948,1539889714,33.5970993,0,8.925999641,1026.198785,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4805',)",3748878515,11,3.575520039,1484.900945,35.73057147,3767111115,3767111252,3748878515,0,internal_timestamp,35.97000122,1539889715,33.59719849,0,8.925999641,1026.198754,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4806',)",3748878515,11,3.575530052,1484.90197,35.70971958,3767111115,3767111252,3748878515,0,internal_timestamp,35.94900131,1539889715,33.5970993,0,8.926400185,1026.198517,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4807',)",3748878515,11,3.575550079,1484.903355,35.68887697,3767111115,3767111252,3748878515,0,internal_timestamp,35.9280014,1539889715,33.59669876,0,8.927000046,1026.198013,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4808',)",3748878515,11,3.575579882,1484.905697,35.66604961,3767111115,3767111252,3748878515,0,internal_timestamp,35.90499878,1539889715,33.59619904,0,8.927900314,1026.197376,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('4809',)",3748878515,11,3.575609922,1484.907864,35.64025077,3767111115,3767111252,3748878515,0,internal_timestamp,35.87900162,1539889715,33.59560013,0,8.928799629,1026.196647,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
